测试误差,训练误差,类型,b_m,d,n
0.726421404682,0.754756871036,equal,2,4,44
0.651594202899,0.675475687104,fmn,2,4,44
0.603545150502,0.662790697674,equal,2,4,44
0.529609810479,0.540169133192,fmn,2,4,44
0.743010033445,0.791754756871,equal,2,4,44
0.577614269788,0.646934460888,fmn,2,4,44
0.727603121516,0.786469344609,equal,2,4,44
0.623389074693,0.690274841438,fmn,2,4,44
0.706153846154,0.781183932347,equal,2,4,44
0.565574136009,0.550739957717,fmn,2,4,44
0.728963210702,0.724101479915,equal,2,4,44
0.610501672241,0.626849894292,fmn,2,4,44
0.749074693423,0.776955602537,equal,2,4,44
0.741114827202,0.754756871036,fmn,2,4,44
0.63248606466,0.757928118393,equal,2,4,44
0.604481605351,0.708245243129,fmn,2,4,44
0.622474916388,0.655391120507,equal,2,4,44
0.570211817168,0.588794926004,fmn,2,4,44
0.716923076923,0.785412262156,equal,2,4,44
0.663522853958,0.69133192389,fmn,2,4,44
0.709409141583,0.723044397463,equal,2,4,44
0.6551393534,0.6955602537,fmn,2,4,44
0.652196209588,0.706131078224,equal,2,4,44
0.587268673356,0.650105708245,fmn,2,4,44
0.678639910814,0.760042283298,equal,2,4,44
0.605016722408,0.658562367865,fmn,2,4,44
0.712775919732,0.760042283298,equal,2,4,44
0.571995540691,0.630021141649,fmn,2,4,44
0.765663322185,0.849894291755,equal,2,4,44
0.712062430323,0.776955602537,fmn,2,4,44
0.679108138239,0.766384778013,equal,2,4,44
0.64508361204,0.657505285412,fmn,2,4,44
0.688227424749,0.661733615222,equal,2,4,44
0.667246376812,0.630021141649,fmn,2,4,44
0.746421404682,0.855179704017,equal,2,4,44
0.718238573021,0.768498942918,fmn,2,4,44
0.748294314381,0.783298097252,equal,2,4,44
0.644615384615,0.689217758985,fmn,2,4,44
0.70104793757,0.69978858351,equal,2,4,44
0.609498327759,0.546511627907,fmn,2,4,44
0.635384615385,0.73044397463,equal,2,4,44
0.574738015608,0.602536997886,fmn,2,4,44
0.713333333333,0.754756871036,equal,2,4,44
0.667781493868,0.709302325581,fmn,2,4,44
0.754738015608,0.782241014799,equal,2,4,44
0.629342251951,0.654334038055,fmn,2,4,44
0.686376811594,0.661733615222,equal,2,4,44
0.485440356745,0.483086680761,fmn,2,4,44
0.597502787068,0.698731501057,equal,2,4,44
0.595986622074,0.630021141649,fmn,2,4,44
0.572887402453,0.712473572939,equal,2,4,44
0.544882943144,0.557082452431,fmn,2,4,44
0.823545150502,0.873150105708,equal,2,4,44
0.668985507246,0.637420718816,fmn,2,4,44
0.656610925307,0.742071881607,equal,2,4,44
0.584080267559,0.571881606765,fmn,2,4,44
